subject,condition,trial,band,angle_rad
10,is_s,39,Alpha,0.43122339483730693
10,is_s,40,Alpha,0.9718664976631256
10,is_s,41,Alpha,2.2483848026601048
10,is_s,42,Alpha,2.915050805259226
10,is_s,43,Alpha,0.6691194374319722
10,is_s,44,Alpha,5.2751568733616025
10,is_s,45,Alpha,3.5459506117476014
10,is_s,46,Alpha,3.675452883739679
10,is_s,48,Alpha,1.3623635395829758
10,is_s,49,Alpha,4.455866904406731
10,is_s,50,Alpha,1.3659990429061526
10,is_s,51,Alpha,0.37376582391320734
10,is_s,52,Alpha,1.2111571706116475
10,is_s,53,Alpha,1.2628497463848425
10,is_s,54,Alpha,0.09065615352536675
10,is_s,55,Alpha,5.636642662216381
10,is_s,56,Alpha,4.489854420235209
10,is_s,57,Alpha,0.8128435136962815
10,is_s,58,Alpha,3.8001233487574444
10,is_s,59,Alpha,3.8549905138931644
10,is_s,60,Alpha,1.1205246814451468
10,is_s,1,Beta,0.70527800086198
10,is_s,2,Beta,1.0985213553186013
10,is_s,3,Beta,1.1136534409118761
10,is_s,4,Beta,0.4770467929505667
10,is_s,5,Beta,3.356303361818116
10,is_s,6,Beta,2.0888182557260158
10,is_s,7,Beta,1.6772393988811842
10,is_s,8,Beta,0.026207518468493552
10,is_s,9,Beta,5.317827301850004
10,is_s,10,Beta,3.548922122304859
10,is_s,11,Beta,3.66026854512708
10,is_s,12,Beta,3.731216318788173
10,is_s,13,Beta,3.247859083306769
10,is_s,14,Beta,1.6012028964404894
10,is_s,15,Beta,0.05382379709606378
10,is_s,16,Beta,5.738019148063961
10,is_s,17,Beta,3.3456586445468597
10,is_s,18,Beta,1.2711404285357872
10,is_s,19,Beta,2.5151321309184422
10,is_s,20,Beta,4.016249982516609
10,is_s,21,Beta,5.432758462767346
10,is_s,22,Beta,0.5913967366578585
10,is_s,23,Beta,6.023139850776107
10,is_s,24,Beta,1.0850157909926825
10,is_s,25,Beta,3.9233040220825313
10,is_s,26,Beta,1.9969388981874858
10,is_s,27,Beta,3.8762673216631858
10,is_s,28,Beta,2.1628062623575883
10,is_s,29,Beta,1.6952126353842232
10,is_s,30,Beta,5.519139953275085
10,is_s,31,Beta,5.415332479133426
10,is_s,32,Beta,4.960009306701835
10,is_s,33,Beta,2.3195830151931633
10,is_s,34,Beta,3.9764535990796426
10,is_s,35,Beta,4.4575809144584735
10,is_s,36,Beta,0.5807258633685786
10,is_s,38,Beta,5.813317724257726
10,is_s,39,Beta,4.037191652483818
10,is_s,40,Beta,0.6963317614296777
10,is_s,41,Beta,5.5392518527750765
10,is_s,42,Beta,0.9324251055421403
10,is_s,43,Beta,3.9220510370614683
10,is_s,44,Beta,4.779218467378072
10,is_s,45,Beta,2.9672425183821565
10,is_s,46,Beta,4.0334774044600845
10,is_s,48,Beta,3.992605054203746
10,is_s,49,Beta,3.3295922987718947
10,is_s,50,Beta,1.7107565233071833
10,is_s,51,Beta,0.5375473577807814
10,is_s,52,Beta,1.546974739452851
10,is_s,53,Beta,0.7715266866388896
10,is_s,54,Beta,1.3042694023206751
10,is_s,55,Beta,0.9002987182931246
10,is_s,56,Beta,4.197361914296685
10,is_s,57,Beta,3.054317076330645
10,is_s,58,Beta,4.139916365831956
10,is_s,59,Beta,5.287821529143077
10,is_s,60,Beta,5.518493213138361
10,vs_s,1,Delta,5.6325242405203495
10,vs_s,2,Delta,4.110594623792357
10,vs_s,3,Delta,5.032000459722236
10,vs_s,4,Delta,2.3628698250091342
10,vs_s,5,Delta,1.0606521638981974
10,vs_s,6,Delta,4.60477799450701
10,vs_s,7,Delta,1.7012139955348378
10,vs_s,8,Delta,1.1898145533714415
10,vs_s,9,Delta,1.1820439489804548
10,vs_s,10,Delta,6.110344854347002
10,vs_s,11,Delta,4.425777759417311
10,vs_s,12,Delta,0.42560766958063906
10,vs_s,13,Delta,4.464929589984477
10,vs_s,14,Delta,5.958550121825064
10,vs_s,15,Delta,1.6125114372685945
10,vs_s,16,Delta,1.4219320151044954
10,vs_s,17,Delta,5.8174634109689185
10,vs_s,18,Delta,4.433089786361513
10,vs_s,19,Delta,4.643737405917361
10,vs_s,20,Delta,4.935981977136886
10,vs_s,21,Delta,1.424473103384241
10,vs_s,22,Delta,0.5340615778755483
10,vs_s,23,Delta,1.53149626450933
10,vs_s,24,Delta,2.9039733997530868
10,vs_s,25,Delta,0.09857986773877221
10,vs_s,26,Delta,1.722842574335314
10,vs_s,27,Delta,0.7933865730579291
10,vs_s,28,Delta,5.02149548787332
10,vs_s,29,Delta,4.933035626730124
10,vs_s,30,Delta,2.204384052867357
10,vs_s,31,Delta,0.8893342428171903
10,vs_s,32,Delta,6.197777899147284
10,vs_s,33,Delta,5.896231937964844
10,vs_s,34,Delta,6.269083391697202
10,vs_s,35,Delta,1.7676308203771494
10,vs_s,36,Delta,4.076172835011899
10,vs_s,37,Delta,5.978001119822415
10,vs_s,38,Delta,4.17115576756982
10,vs_s,39,Delta,4.961907324963409
10,vs_s,40,Delta,0.49314871560526985
10,vs_s,41,Delta,3.425892721069907
10,vs_s,42,Delta,5.324171553162146
10,vs_s,43,Delta,0.8551602122417842
10,vs_s,44,Delta,6.1406612872038915
10,vs_s,45,Delta,1.6402212709823043
10,vs_s,46,Delta,5.082032091789212
10,vs_s,47,Delta,6.140649665232822
10,vs_s,48,Delta,4.8364379557842625
10,vs_s,49,Delta,5.696129995872561
10,vs_s,50,Delta,0.5956873667885653
10,vs_s,51,Delta,2.2993982734399285
10,vs_s,52,Delta,5.5947071386044085
10,vs_s,53,Delta,5.212391211203681
10,vs_s,54,Delta,5.319624091368657
10,vs_s,55,Delta,0.29083216557298197
10,vs_s,56,Delta,4.8827110772155216
10,vs_s,57,Delta,4.301236352315934
10,vs_s,59,Delta,0.9364417514144673
10,vs_s,60,Delta,0.09257990082383788
10,vs_s,1,Theta,6.148951089229569
10,vs_s,2,Theta,5.824600888654092
10,vs_s,3,Theta,5.63695943938229
10,vs_s,4,Theta,1.608612102095009
10,vs_s,5,Theta,0.29385023690763007
10,vs_s,6,Theta,4.601291880974588
10,vs_s,7,Theta,2.0459068205553983
10,vs_s,8,Theta,0.6312901650545801
10,vs_s,9,Theta,0.22942971885406951
10,vs_s,10,Theta,5.957912297825086
10,vs_s,11,Theta,4.09813844487304
10,vs_s,12,Theta,5.639658705359049
10,vs_s,13,Theta,2.867067058920706
10,vs_s,14,Theta,0.782073458462181
10,vs_s,15,Theta,3.5502066998971946
10,vs_s,16,Theta,1.739618516348261
10,vs_s,17,Theta,5.987692476365353
10,vs_s,18,Theta,3.905606105509181
10,vs_s,19,Theta,3.760837351330621
10,vs_s,20,Theta,6.275817734522452
10,vs_s,21,Theta,1.5725101434023379
10,vs_s,22,Theta,5.0006538395243405
10,vs_s,23,Theta,4.847664675499073
10,vs_s,24,Theta,2.3442853841021036
10,vs_s,25,Theta,0.9400382551017203
10,vs_s,26,Theta,2.308646545177218
10,vs_s,27,Theta,5.087326011948375
10,vs_s,28,Theta,1.2617487600365438
10,vs_s,29,Theta,5.643913727475806
10,vs_s,30,Theta,2.0791716294814933
10,vs_s,31,Theta,1.2633459301151766
10,vs_s,32,Theta,1.2158672948074785
10,vs_s,33,Theta,5.29562125410144
10,vs_s,34,Theta,6.227294120879137
10,vs_s,35,Theta,3.2571111735084353
10,vs_s,36,Theta,3.586994155223678
10,vs_s,37,Theta,5.719693715398398
10,vs_s,38,Theta,3.1518945701987575
10,vs_s,39,Theta,5.577464215648857
10,vs_s,40,Theta,0.5824525571869876
10,vs_s,41,Theta,3.314734695124529
10,vs_s,42,Theta,0.12398128352416865
10,vs_s,43,Theta,5.477432910784604
10,vs_s,44,Theta,0.14167760360047238
10,vs_s,45,Theta,0.7837709038397479
10,vs_s,46,Theta,5.671411701753596
10,vs_s,47,Theta,6.119271149106154
10,vs_s,48,Theta,0.11646660404241663
10,vs_s,49,Theta,0.3192876268607569
10,vs_s,50,Theta,5.125874914923341
10,vs_s,51,Theta,2.505411836713908
10,vs_s,52,Theta,0.38350367878891406
10,vs_s,53,Theta,0.1315827806999077
10,vs_s,54,Theta,5.4375212604798175
10,vs_s,55,Theta,1.3947732093166716
10,vs_s,56,Theta,5.261320345515879
10,vs_s,57,Theta,3.503784253569937
10,vs_s,59,Theta,0.10397775938728857
10,vs_s,60,Theta,0.3354203925854002
10,vs_s,1,Alpha,5.282009375888676
10,vs_s,2,Alpha,1.3681466086140353
10,vs_s,3,Alpha,5.709868715436508
10,vs_s,4,Alpha,1.4771503987056087
10,vs_s,5,Alpha,5.877374754684663
10,vs_s,6,Alpha,5.490446223367372
10,vs_s,7,Alpha,0.8363281476668758
10,vs_s,8,Alpha,0.11333938384533984
10,vs_s,9,Alpha,3.054243678472992
10,vs_s,10,Alpha,1.8623805533420383
10,vs_s,11,Alpha,2.7193576750206176
10,vs_s,12,Alpha,4.558740343326903
10,vs_s,13,Alpha,2.564028740346864
10,vs_s,14,Alpha,1.441256997468787
10,vs_s,15,Alpha,3.4559959000082605
10,vs_s,16,Alpha,2.1263267920380904
10,vs_s,17,Alpha,0.5261960526050609
10,vs_s,18,Alpha,2.407247695833541
10,vs_s,19,Alpha,3.384092013884575
10,vs_s,20,Alpha,1.5646665582253345
10,vs_s,21,Alpha,3.3496415331119085
10,vs_s,22,Alpha,1.7398791489469485
10,vs_s,23,Alpha,3.691647996081267
10,vs_s,24,Alpha,2.2098241028185694
10,vs_s,25,Alpha,1.471338922934107
10,vs_s,26,Alpha,2.477970188226727
10,vs_s,27,Alpha,3.1378845375915243
10,vs_s,28,Alpha,0.7611584577838363
10,vs_s,29,Alpha,2.0073404121137672
10,vs_s,30,Alpha,0.5745350189239801
10,vs_s,31,Alpha,0.6144385096949413
10,vs_s,32,Alpha,0.225075383516872
10,vs_s,33,Alpha,4.36375146430836
10,vs_s,34,Alpha,5.905937530981539
10,vs_s,35,Alpha,0.7164923127063123
10,vs_s,36,Alpha,3.7832747898344015
10,vs_s,37,Alpha,0.17759538644337305
10,vs_s,38,Alpha,4.476463169778493
10,vs_s,39,Alpha,5.338069919132381
10,vs_s,40,Alpha,5.608707810155558
10,vs_s,41,Alpha,3.8524330912996105
10,vs_s,42,Alpha,5.750914252036495
10,vs_s,43,Alpha,2.1308972799259713
10,vs_s,44,Alpha,1.3582990912298696
10,vs_s,45,Alpha,0.2633236878268694
10,vs_s,46,Alpha,1.2302901995569215
10,vs_s,47,Alpha,3.4023942454595892
10,vs_s,48,Alpha,2.860562990115509
10,vs_s,49,Alpha,2.1078446230147265
10,vs_s,50,Alpha,3.7716846824647665
10,vs_s,51,Alpha,2.8482439192107285
10,vs_s,52,Alpha,0.8563282119031812
10,vs_s,53,Alpha,0.2040783711627466
10,vs_s,54,Alpha,2.8822500198721217
10,vs_s,55,Alpha,1.2473357075461677
10,vs_s,56,Alpha,0.35843764306090936
10,vs_s,57,Alpha,1.9030729964522093
10,vs_s,59,Alpha,0.6541208151503078
10,vs_s,60,Alpha,0.1846213471399666
10,vs_s,1,Beta,2.0951408213135156
10,vs_s,2,Beta,3.1480030735776854
10,vs_s,3,Beta,0.24886141525514155
10,vs_s,4,Beta,5.849773951269212
10,vs_s,5,Beta,4.711174240724048
10,vs_s,6,Beta,5.422336024955708
10,vs_s,7,Beta,5.795840728009734
10,vs_s,8,Beta,3.385458859778127
10,vs_s,9,Beta,3.27604901259972
10,vs_s,10,Beta,2.784817536989982
10,vs_s,11,Beta,3.6734813121689984
10,vs_s,12,Beta,3.4801802410975253
10,vs_s,13,Beta,5.1872202923380355
10,vs_s,14,Beta,2.687351881801374
10,vs_s,15,Beta,0.09939218198790306
10,vs_s,16,Beta,1.242779299806627
10,vs_s,17,Beta,0.6990468024511988
10,vs_s,18,Beta,0.4624778287789953
10,vs_s,19,Beta,3.837086365531423
10,vs_s,20,Beta,1.3948227533914261
10,vs_s,21,Beta,4.575544910500897
10,vs_s,22,Beta,1.424667286915941
10,vs_s,23,Beta,1.5245789213853513
10,vs_s,24,Beta,2.7087800266914646
10,vs_s,25,Beta,3.801122846868209
10,vs_s,26,Beta,2.770107341164212
10,vs_s,27,Beta,4.4171422307091115
10,vs_s,28,Beta,1.8170489906968377
10,vs_s,29,Beta,0.8778265278744173
10,vs_s,30,Beta,5.758844235965366
10,vs_s,31,Beta,1.2274954497525155
10,vs_s,32,Beta,0.6466765747074592
10,vs_s,33,Beta,3.639991356112761
10,vs_s,34,Beta,4.189714182931076
10,vs_s,35,Beta,0.5757131581535491
10,vs_s,36,Beta,0.42576218287491613
10,vs_s,37,Beta,1.7760987600847142
10,vs_s,38,Beta,1.0301102898745447
10,vs_s,39,Beta,1.105121800117965
10,vs_s,40,Beta,5.368617897978906
10,vs_s,41,Beta,4.504552170925573
10,vs_s,42,Beta,0.11487953078496053
10,vs_s,43,Beta,1.2986458998880193
10,vs_s,44,Beta,2.5510491437522758
10,vs_s,45,Beta,1.1432667712456155
10,vs_s,46,Beta,5.023700530512623
10,vs_s,47,Beta,2.5094133387199835
10,vs_s,48,Beta,3.774406985938953
10,vs_s,49,Beta,5.946679015698774
10,vs_s,50,Beta,0.6312664686542776
10,vs_s,51,Beta,3.443353350543994
10,vs_s,52,Beta,4.045439130455199
10,vs_s,53,Beta,4.662712569972545
10,vs_s,54,Beta,2.8809843863712103
10,vs_s,55,Beta,6.0688164288599
10,vs_s,56,Beta,2.166993368658123
10,vs_s,57,Beta,4.07480439082255
10,vs_s,59,Beta,2.4338703596317823
10,vs_s,60,Beta,3.7689759205048543
11,vs_s,1,Delta,4.952203186974193
11,vs_s,2,Delta,5.606052540207165
11,vs_s,3,Delta,3.1544754251744798
11,vs_s,4,Delta,2.4400363241445366
11,vs_s,5,Delta,0.2621745467533131
11,vs_s,6,Delta,4.601436394099025
11,vs_s,7,Delta,4.113184935416141
11,vs_s,8,Delta,4.927969929323555
11,vs_s,9,Delta,4.709443675293259
11,vs_s,10,Delta,2.4842530795144553
11,vs_s,11,Delta,5.046029435244669
11,vs_s,12,Delta,4.75760125514843
11,vs_s,13,Delta,5.562096480045673
11,vs_s,14,Delta,4.854722920791252
11,vs_s,15,Delta,5.554379260832742
11,vs_s,16,Delta,3.039217272712774
11,vs_s,17,Delta,4.037223739639587
11,vs_s,18,Delta,1.8467383080818427
11,vs_s,19,Delta,2.3658928034350137
11,vs_s,20,Delta,4.4931296528321445
11,vs_s,21,Delta,4.579199308032298
11,vs_s,22,Delta,5.372385183625111
11,vs_s,23,Delta,5.270429350183312
11,vs_s,24,Delta,4.885036468222745
11,vs_s,25,Delta,0.13436020852029265
11,vs_s,26,Delta,5.426032024344726
11,vs_s,27,Delta,4.405139396869852
11,vs_s,28,Delta,3.5550597818924867
11,vs_s,29,Delta,3.019227171236629
11,vs_s,30,Delta,1.6305565076453694
11,vs_s,31,Delta,4.354515671855876
11,vs_s,32,Delta,0.4327171758047085
11,vs_s,33,Delta,1.709348109627847
11,vs_s,34,Delta,4.397643829369185
11,vs_s,35,Delta,0.2795309557470444
11,vs_s,36,Delta,2.7053882400911475
11,vs_s,37,Delta,1.5805926734388556
11,vs_s,38,Delta,4.775342088039148
11,vs_s,39,Delta,1.559830205255321
11,vs_s,40,Delta,5.098095391247924
11,vs_s,41,Delta,1.2661267708171686
11,vs_s,43,Delta,5.2678741532199265
11,vs_s,44,Delta,5.483292261717143
11,vs_s,45,Delta,1.8404056243975093
11,vs_s,46,Delta,3.1110162519223876
11,vs_s,47,Delta,4.330205666799292
11,vs_s,48,Delta,0.016228894789149774
11,vs_s,49,Delta,3.002603721439521
11,vs_s,50,Delta,1.4455720995786223
11,vs_s,51,Delta,4.926035967563072
11,vs_s,52,Delta,1.1739817134158919
11,vs_s,53,Delta,4.255678954637338
11,vs_s,54,Delta,1.2950307633729043
11,vs_s,55,Delta,4.292177491348296
11,vs_s,56,Delta,4.598370297735536
11,vs_s,57,Delta,1.1550857104996985
11,vs_s,58,Delta,5.340077791377335
11,vs_s,59,Delta,4.205257199317614
11,vs_s,60,Delta,4.273474312497736
11,vs_s,1,Theta,4.991505649471249
11,vs_s,2,Theta,0.6988784808895413
11,vs_s,3,Theta,3.5526867900137162
11,vs_s,4,Theta,0.7726009269923937
11,vs_s,5,Theta,0.4518810004057631
11,vs_s,6,Theta,4.245749029942672
11,vs_s,7,Theta,3.89486517024384
11,vs_s,8,Theta,0.7426807381620881
11,vs_s,9,Theta,3.4559449138710576
11,vs_s,10,Theta,2.3618235543187605
11,vs_s,11,Theta,5.8544847536296665
11,vs_s,12,Theta,4.956891167024768
11,vs_s,13,Theta,6.059110713680403
11,vs_s,14,Theta,5.274616741426632
11,vs_s,15,Theta,0.3221996312694719
11,vs_s,16,Theta,2.621936721017821
11,vs_s,17,Theta,2.845077078828241
11,vs_s,18,Theta,1.1249462210049064
11,vs_s,19,Theta,2.280093315678894
11,vs_s,20,Theta,4.884902239479233
11,vs_s,21,Theta,5.3757112361432675
11,vs_s,22,Theta,0.1015695819897251
11,vs_s,23,Theta,5.563210946559124
11,vs_s,24,Theta,5.365807858524527
11,vs_s,25,Theta,2.5703531232049337
11,vs_s,26,Theta,5.580740142274909
11,vs_s,27,Theta,3.5910703706142266
11,vs_s,28,Theta,3.3222739187373778
11,vs_s,29,Theta,3.282060795830213
11,vs_s,30,Theta,2.711831684403648
11,vs_s,31,Theta,4.780393494915288
11,vs_s,32,Theta,0.031020719129051445
11,vs_s,33,Theta,3.131436721009271
11,vs_s,34,Theta,3.9154179382619883
11,vs_s,35,Theta,5.778901626558995
11,vs_s,36,Theta,3.6978828004276076
11,vs_s,37,Theta,1.5857030284306453
11,vs_s,38,Theta,4.478688825356665
11,vs_s,39,Theta,4.965680100869797
11,vs_s,40,Theta,4.5518738359865445
11,vs_s,41,Theta,2.032207734165088
11,vs_s,43,Theta,4.155999161134568
11,vs_s,44,Theta,1.2315696443777084
11,vs_s,45,Theta,0.9046318421876094
11,vs_s,46,Theta,3.4411647583493616
11,vs_s,47,Theta,3.401015441498887
11,vs_s,48,Theta,5.945068361341062
11,vs_s,49,Theta,3.3941653546597785
11,vs_s,50,Theta,0.4886082300113506
11,vs_s,51,Theta,0.23683897348591149
11,vs_s,52,Theta,0.8024022047901412
11,vs_s,53,Theta,4.147639651973318
11,vs_s,54,Theta,0.5140493451589889
11,vs_s,55,Theta,3.1194319199854923
11,vs_s,56,Theta,2.1113512246068717
11,vs_s,57,Theta,1.8361231465428036
11,vs_s,58,Theta,2.10351990343475
11,vs_s,59,Theta,2.9112262765586348
11,vs_s,60,Theta,3.650353263010377
11,vs_s,1,Alpha,4.747905886169421
11,vs_s,2,Alpha,2.0780394730507963
11,vs_s,3,Alpha,0.16874903921520587
11,vs_s,4,Alpha,2.748133571428405
11,vs_s,5,Alpha,6.153330322601356
11,vs_s,6,Alpha,2.9598524472549226
11,vs_s,7,Alpha,4.063551365927538
11,vs_s,8,Alpha,3.7544907993632117
11,vs_s,9,Alpha,2.824034851633024
11,vs_s,10,Alpha,0.9202492664335664
11,vs_s,11,Alpha,0.2633465563832273
11,vs_s,12,Alpha,5.568305859532501
11,vs_s,13,Alpha,1.391709476452533
11,vs_s,14,Alpha,0.8291736677984033
11,vs_s,15,Alpha,1.6719627975329467
11,vs_s,16,Alpha,2.1154095558263792
11,vs_s,17,Alpha,2.6777529792505357
11,vs_s,18,Alpha,0.009901248858218852
11,vs_s,19,Alpha,5.761909891172562
11,vs_s,20,Alpha,0.16118059526529774
11,vs_s,21,Alpha,1.3128200153832266
11,vs_s,22,Alpha,1.6254215905967928
11,vs_s,23,Alpha,0.006458213836313322
11,vs_s,24,Alpha,1.826622076637432
11,vs_s,25,Alpha,1.4507027572132616
11,vs_s,26,Alpha,1.6902885619488026
11,vs_s,27,Alpha,3.1012297697190907
11,vs_s,28,Alpha,2.7913851517959873
11,vs_s,29,Alpha,3.955751234540053
11,vs_s,30,Alpha,1.8546666258321545
11,vs_s,31,Alpha,4.2440634738246
11,vs_s,32,Alpha,1.5230782123966977
11,vs_s,33,Alpha,2.560125973551013
11,vs_s,34,Alpha,4.215034035132314
11,vs_s,35,Alpha,0.1499693192843641
11,vs_s,36,Alpha,5.9130563477501
11,vs_s,37,Alpha,1.3269951269364246
11,vs_s,38,Alpha,3.2502291291000827
11,vs_s,39,Alpha,4.897558382227306
11,vs_s,40,Alpha,2.3002557236210346
11,vs_s,41,Alpha,3.67522586769716
11,vs_s,43,Alpha,2.5320720237689702
11,vs_s,44,Alpha,1.120892303363216
11,vs_s,45,Alpha,2.588677982832556
11,vs_s,46,Alpha,3.5544082530342966
11,vs_s,47,Alpha,3.567962431210535
11,vs_s,48,Alpha,1.9291323502922346
11,vs_s,49,Alpha,3.2428502754542587
11,vs_s,50,Alpha,1.0061739213173277
11,vs_s,51,Alpha,0.9893941916171243
11,vs_s,52,Alpha,5.810450167980897
11,vs_s,53,Alpha,0.7166598761846399
11,vs_s,54,Alpha,5.301348198434402
11,vs_s,55,Alpha,2.527071312540517
11,vs_s,56,Alpha,2.1544647098509024
11,vs_s,57,Alpha,1.0917605891466773
11,vs_s,58,Alpha,2.0756009741512362
11,vs_s,59,Alpha,5.104786504573161
11,vs_s,60,Alpha,4.191828025440293
11,vs_s,1,Beta,1.1062049764926816
11,vs_s,2,Beta,3.0340329107929995
11,vs_s,3,Beta,1.7070354169228432
11,vs_s,4,Beta,1.254286589182518
11,vs_s,5,Beta,0.11626619718308925
