subject,condition,trial,band,angle_rad
11,a75_an,15,Beta,5.59755200866711
12,a50_an,1,Delta,4.170583054274524
12,a50_an,2,Delta,5.616460569493395
12,a50_an,3,Delta,4.9313966547088475
12,a50_an,4,Delta,3.5294414372417755
12,a50_an,5,Delta,2.401540368877794
12,a50_an,6,Delta,3.798550721152024
12,a50_an,7,Delta,1.4522795748056778
12,a50_an,8,Delta,1.3182493643796984
12,a50_an,9,Delta,4.7789349368200025
12,a50_an,10,Delta,4.7870379254016875
12,a50_an,12,Delta,0.7672835541240666
12,a50_an,13,Delta,4.287943404044274
12,a50_an,14,Delta,4.468856517431021
12,a50_an,15,Delta,4.950961443985076
12,a50_an,16,Delta,0.08193579603836135
12,a50_an,17,Delta,3.7402548365841835
12,a50_an,18,Delta,1.8104201941527007
12,a50_an,19,Delta,2.035109468480789
12,a50_an,20,Delta,2.893100439077746
12,a50_an,21,Delta,3.7868922436585093
12,a50_an,22,Delta,0.9892746827808584
12,a50_an,23,Delta,5.03777293527501
12,a50_an,24,Delta,1.7001426480717665
12,a50_an,25,Delta,1.0511084777862207
12,a50_an,26,Delta,3.163614455555758
12,a50_an,27,Delta,3.9803764865841305
12,a50_an,28,Delta,1.4321475542928752
12,a50_an,29,Delta,1.3321758651715638
12,a50_an,30,Delta,4.964339762194043
12,a50_an,1,Theta,4.2605421573551086
12,a50_an,2,Theta,5.120053084076661
12,a50_an,3,Theta,5.198357388669271
12,a50_an,4,Theta,3.748689988270925
12,a50_an,5,Theta,2.1676441822179564
12,a50_an,6,Theta,3.5930576804209573
12,a50_an,7,Theta,1.7316843759821836
12,a50_an,8,Theta,0.8220429021037834
12,a50_an,9,Theta,3.869954029355908
12,a50_an,10,Theta,4.986881470329377
12,a50_an,12,Theta,0.11650543210827587
12,a50_an,13,Theta,3.8442268961174655
12,a50_an,14,Theta,4.292370405586786
12,a50_an,15,Theta,4.830554298965538
12,a50_an,16,Theta,0.40243068147064043
12,a50_an,17,Theta,3.14320618484262
12,a50_an,18,Theta,4.346599307979681
12,a50_an,19,Theta,1.0749860719798372
12,a50_an,20,Theta,3.7451281395810945
12,a50_an,21,Theta,3.52524417100905
12,a50_an,22,Theta,5.510862634297039
12,a50_an,23,Theta,4.828958838137943
12,a50_an,24,Theta,2.1545317237207615
12,a50_an,25,Theta,0.2639771113764808
12,a50_an,26,Theta,3.300260735488356
12,a50_an,27,Theta,3.3548133384228485
12,a50_an,28,Theta,0.9471161825272963
12,a50_an,29,Theta,0.8047655080026798
12,a50_an,30,Theta,5.486890590728704
12,a50_an,1,Alpha,4.1166122038587325
12,a50_an,2,Alpha,4.9695859139163865
12,a50_an,3,Alpha,4.082483655548181
12,a50_an,4,Alpha,3.757192027384311
12,a50_an,5,Alpha,1.4710668566979548
12,a50_an,6,Alpha,2.9608997652485964
12,a50_an,7,Alpha,3.169925754698214
12,a50_an,8,Alpha,0.9501798057773009
12,a50_an,9,Alpha,3.0481068562613363
12,a50_an,10,Alpha,1.7039907075032303
12,a50_an,12,Alpha,3.4898167010835506
12,a50_an,13,Alpha,0.7444187930910224
12,a50_an,14,Alpha,3.2287329038394246
12,a50_an,15,Alpha,3.1343825469757474
12,a50_an,16,Alpha,2.7302211801043272
12,a50_an,17,Alpha,3.3701368850606896
12,a50_an,18,Alpha,3.178786385189092
