subject,condition,trial,band,angle_rad
11,vs_s,23,Alpha,4.372650675865279
11,vs_s,24,Alpha,3.512474862326707
11,vs_s,25,Alpha,5.537248275510655
11,vs_s,26,Alpha,3.280584091895827
11,vs_s,27,Alpha,1.8047216251469251
11,vs_s,28,Alpha,1.2088523364762396
11,vs_s,29,Alpha,3.103129905544022
11,vs_s,30,Alpha,2.1155642057332265
11,vs_s,31,Alpha,5.679239686692686
11,vs_s,32,Alpha,2.524618533594489
11,vs_s,33,Alpha,3.6670228661680118
11,vs_s,34,Alpha,1.7929309422519009
11,vs_s,35,Alpha,6.261686027182654
11,vs_s,36,Alpha,1.0538921120694607
11,vs_s,37,Alpha,5.036032685392897
11,vs_s,38,Alpha,2.5998524374797936
11,vs_s,39,Alpha,3.6923182366526643
11,vs_s,40,Alpha,5.953904440005943
11,vs_s,41,Alpha,1.1818817697670607
11,vs_s,43,Alpha,1.6320190701576531
11,vs_s,44,Alpha,2.2771009489654883
11,vs_s,45,Alpha,0.10431968873021845
11,vs_s,46,Alpha,4.770703052442688
11,vs_s,47,Alpha,5.239352771236908
11,vs_s,48,Alpha,2.3005517931073785
11,vs_s,49,Alpha,2.674851565409417
11,vs_s,50,Alpha,0.9075395389796238
11,vs_s,51,Alpha,2.3361031715798326
11,vs_s,52,Alpha,4.258636960634096
11,vs_s,53,Alpha,4.057209740899211
11,vs_s,54,Alpha,0.04565630182677646
