region,Time,condition,Value,SE
AGR,-54.1667,vaa_ba,-0.038377352,0.049719316
AGR,-53.3333,vaa_ba,-0.040192399,0.049248641
AGR,-52.5,vaa_ba,-0.041605598,0.048836748
AGR,-51.6667,vaa_ba,-0.042550485,0.04847656
AGR,-50.8333,vaa_ba,-0.042969443,0.048166731
AGR,-50,vaa_ba,-0.042815241,0.047911905
AGR,-49.1667,vaa_ba,-0.042052357,0.047722184
AGR,-48.3333,vaa_ba,-0.040658026,0.047611822
AGR,-47.5,vaa_ba,-0.038623009,0.04759727
AGR,-46.6667,vaa_ba,-0.03595206,0.047694742
AGR,-45.8333,vaa_ba,-0.032664066,0.047917589
AGR,-45,vaa_ba,-0.028791884,0.048273801
AGR,-44.1667,vaa_ba,-0.02438185,0.048763999
AGR,-43.3333,vaa_ba,-0.019492987,0.049380201
AGR,-42.5,vaa_ba,-0.014195926,0.050105532
AGR,-41.6667,vaa_ba,-0.00857156,0.050914852
AGR,-40.8333,vaa_ba,-0.002709469,0.05177616
AGR,-40,vaa_ba,0.003293863,0.052652496
AGR,-39.1667,vaa_ba,0.009336985,0.053504081
AGR,-38.3333,vaa_ba,0.015315534,0.054290441
AGR,-37.5,vaa_ba,0.021124363,0.054972349
AGR,-36.6667,vaa_ba,0.026659693,0.055513494
AGR,-35.8333,vaa_ba,0.031821242,0.055881839
AGR,-35,vaa_ba,0.03651428,0.056050681
AGR,-34.1667,vaa_ba,0.040651579,0.055999437
AGR,-33.3333,vaa_ba,0.044155189,0.055714193
AGR,-32.5,vaa_ba,0.046958034,0.055188073
AGR,-31.6667,vaa_ba,0.049005258,0.054421446
AGR,-30.8333,vaa_ba,0.050255324,0.053422017
AGR,-30,vaa_ba,0.050680819,0.052204831
AGR,-29.1667,vaa_ba,0.050268966,0.050792203
AGR,-28.3333,vaa_ba,0.04902181,0.049213596
AGR,-27.5,vaa_ba,0.046956102,0.047505447
AGR,-26.6667,vaa_ba,0.044102866,0.045710891
AGR,-25.8333,vaa_ba,0.040506661,0.043879342
AGR,-25,vaa_ba,0.036224567,0.042065774
AGR,-24.1667,vaa_ba,0.031324911,0.040329512
AGR,-23.3333,vaa_ba,0.025885752,0.038732256
AGR,-22.5,vaa_ba,0.019993186,0.037335062
AGR,-21.6667,vaa_ba,0.013739485,0.036194157
AGR,-20.8333,vaa_ba,0.007221123,0.035355824
AGR,-20,vaa_ba,0.000536731,0.034851207
AGR,-19.1667,vaa_ba,-0.006214965,0.034692339
AGR,-18.3333,vaa_ba,-0.012937193,0.034870754
AGR,-17.5,vaa_ba,-0.019537111,0.035359313
AGR,-16.6667,vaa_ba,-0.025927671,0.036116736
AGR,-15.8333,vaa_ba,-0.032029331,0.037093476
AGR,-15,vaa_ba,-0.037771577,0.038237417
AGR,-14.1667,vaa_ba,-0.043094223,0.039498378
AGR,-13.3333,vaa_ba,-0.047948455,0.040831081
AGR,-12.5,vaa_ba,-0.05229761,0.042196716
AGR,-11.6667,vaa_ba,-0.056117657,0.043563478
AGR,-10.8333,vaa_ba,-0.059397392,0.044906452
AGR,-10,vaa_ba,-0.062138324,0.04620714
AGR,-9.1667,vaa_ba,-0.064354272,0.047452832
AGR,-8.3333,vaa_ba,-0.066070676,0.048635942
AGR,-7.5,vaa_ba,-0.067323648,0.049753366
AGR,-6.6667,vaa_ba,-0.068158778,0.05080589
AGR,-5.8333,vaa_ba,-0.068629731,0.051797645
AGR,-5,vaa_ba,-0.068796665,0.0527356
AGR,-4.1667,vaa_ba,-0.068724515,0.053629083
AGR,-3.3333,vaa_ba,-0.068481177,0.054489296
AGR,-2.5,vaa_ba,-0.068135634,0.055328816
AGR,-1.6667,vaa_ba,-0.067756084,0.056161078
AGR,-0.8333,vaa_ba,-0.067408093,0.056999816
AGR,0,vaa_ba,-0.067152835,0.057858476
AGR,0.8333,vaa_ba,-0.067045448,0.058749627
AGR,1.6667,vaa_ba,-0.067133552,0.05968437
AGR,2.5,vaa_ba,-0.067455969,0.060671806
AGR,3.3333,vaa_ba,-0.068041656,0.061718578
AGR,4.1667,vaa_ba,-0.068908903,0.062828538
AGR,5,vaa_ba,-0.070064796,0.064002552
AGR,5.8333,vaa_ba,-0.071504959,0.065238479
AGR,6.6667,vaa_ba,-0.0732136,0.06653131
AGR,7.5,vaa_ba,-0.075163833,0.067873462
AGR,8.3333,vaa_ba,-0.077318296,0.069255201
AGR,9.1667,vaa_ba,-0.079630026,0.07066516
AGR,10,vaa_ba,-0.082043595,0.072090914
AGR,10.8333,vaa_ba,-0.084496468,0.073519569
AGR,11.6667,vaa_ba,-0.086920545,0.074938332
AGR,12.5,vaa_ba,-0.089243873,0.076335033
AGR,13.3333,vaa_ba,-0.091392465,0.07769856
AGR,14.1667,vaa_ba,-0.093292204,0.079019204
AGR,15,vaa_ba,-0.09487077,0.080288894
AGR,15.8333,vaa_ba,-0.096059559,0.081501307
