subject,label,condition,trial,band,angle_rad
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,46,Alpha,5.525292886696977
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,47,Alpha,2.140645299442766
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,48,Alpha,1.294204833900162
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,49,Alpha,0.48864004350698853
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,50,Alpha,6.1033784033514005
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,51,Alpha,5.119147309771025
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,52,Alpha,0.14480895199633492
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,53,Alpha,3.715861076191556
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,54,Alpha,5.719374019639403
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,55,Alpha,0.44356081795632585
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,56,Alpha,0.25263291706108826
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,57,Alpha,3.298107386633765
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,58,Alpha,5.695771116855124
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,1,Beta,5.8066211776052965
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,2,Beta,2.1129645460364856
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,3,Beta,1.0909999739676526
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,4,Beta,2.2321855364052148
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,5,Beta,4.662665326732539
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,6,Beta,1.7356847849150807
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,7,Beta,5.081117829902362
2,chan64-chan65,Involuntary_OutcomeOnsetReportSound,8,Beta,0.8383494776802429
