subject,label,condition,trial,meanAmplitude,Alpha_bandPower,Beta_bandPower,Delta_bandPower,Gamma_bandPower,Theta_bandPower,Alpha_bandITPC,Beta_bandITPC,Delta_bandITPC,Gamma_bandITPC,Theta_bandITPC
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,24,-10.451695146382038,2580.6216047689,1694.8673562378283,10665.444242757347,253.39875214504343,4073.202648379875,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,25,-17.073763476712475,9429.774848525512,445.50922360821573,8887.812021078082,207.6260931370461,22705.73540953726,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,26,-3.887986823619885,4928.119588095813,910.6606794825253,929.9384707633084,154.60288929684972,5698.901846493132,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,27,2.0476002503761723,3645.0853579756426,480.02186022729666,46440.488198895255,245.6698447239068,29229.472685738376,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,28,11.05274535255941,4938.947414760606,1347.8378722886694,49268.805688552224,216.80232589586208,10318.450578728713,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,29,-0.6278940409939898,4460.223941872469,1133.9986778013767,33326.026429063946,222.16080149355142,27243.933858796983,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,30,5.241410389190511,3287.3070691214934,1650.554941385935,9618.37144991465,130.6465876979378,8085.69209078218,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,31,-3.7887852123350085,1499.4229733751465,404.2061236617697,30422.609947313977,143.9971552296067,6432.760861099417,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,32,-13.619458957338988,2996.687123452298,1508.0642213000954,10179.106123175512,169.85847967424317,21034.355286972655,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,33,-33.33993077722957,1065.1936327129922,1948.7337445278029,13720.579657206055,180.3833342764317,8494.174837032157,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,34,-0.13937758546846957,7096.572608999598,1698.8039480437203,20528.84492270061,293.43459538569437,8946.85103183882,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,35,-39.64841309199079,12317.624063330772,1188.3464293809425,8063.173799349466,130.36888229364317,37009.84902980305,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,36,-27.35412641885278,3830.5020844128994,865.5511798349808,2669.09850141212,111.29921732220348,2174.160746533,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
2,chan64-chan65,Voluntary_OutcomeOnsetReportSound,37,3.522635787262109,1420.7355242404135,419.861917458795,11418.678630824259,250.41364304114202,10314.048378481626,0.12386760522029905,0.12130908851383537,0.14397022790058778,0.11000480636537872,0.13231710472339386
